,name,rating,title,content,rev_wrote,reply,class instance
,Customer,1 star: Bad,Manic Monday,"Really awful and inflexible tool, we really tried to engage with the tool as a team and we have been using it a year and most people have stopped using it. I think the biggest problem we had was the plans were really overpriced. Organising projects shouldn't be as complicated as this, we can do it better with easier to use tools.",2 reviews,True,<reviewer.Reviewer object at 0x7f01dbbe1b90>
,Evan Snyder,4 stars: Great,there's a catch,"It is a super super helpful software, but despite all of it's nice features, you have to pay, unlike for some other softwares like this. I totally get it, great software=pay money. But there are some people that don't have the extra cash in their pockets. If you do, Awesome, definitely choose this software. But if you aren't willing or don't have the money to pay $96 a year for the STARTER PLAN, then try something else.",1 review,False,<reviewer.Reviewer object at 0x7f01db573490>
,Asbjørn Rørvik,2 stars: Poor,Begs for even more money after you have purchased a year.,"Been using it for some month. Not really that great compared to other ""to do"" apps. It begs for money, even after i have purchased 1 year membership.Now i cant use my account, because i need to update my paypal account even though i have 10 month left.Would not reccomend, because it is does not integrate with other apps like the others do.Does work as an to do list.",1 review,False,<reviewer.Reviewer object at 0x7f01dbc1b810>
,Cynthia Cherise Murphy,5 stars: Excellent,POWERFUL Software and Heart-Based Company with Colorful Personality,"I started using Monday during my 200 hours internship at a non-profit in October 2019. Seeing how powerful this program we pitched it to our Data internship team for Assuaged, Inc. They spent about a week trying to figure out the type of software we needed to productively build database systems and everyone concluded to Monday for a variety of reasons. Some of the features they have do not exist on other platforms.We are finally able to organize all the tasks in one area. The colors help maintain fluidity and balance and the software itself allows us to maintain organization during times of having to handle multiple projects and tasks without losing where we last left off.We have imported several Excel spreadsheets successfully and now we can move items from ideation stages, to creation stages, to completion/published stages. Monday is systematically operational and effective across all levels!Also, the support is out of this world, this company truly cares about the user and user experience, they prioritize your satisfaction.Monday's services are unparallel to any other project management tools by far in terms of time, deliverability and especially by offering the whole package at a much cheaper cost.NOW our team can interact effectively and we can better coordinate without the use of google spreadsheets which can often take longer getting things done opposed to using Monday conveniently from your desktop.Many quotes say Mondays are Mondays but with Monday we now love Mondays! Thank you Monday!!",5 reviews,False,<reviewer.Reviewer object at 0x7f01dbbe1bd0>
,Harrison Goldman,5 stars: Excellent,amazing easy to use,"amazing easy to use! on both laptop and phone, great for any team to join up!",2 reviews,False,<reviewer.Reviewer object at 0x7f01dbbe1b90>
,Tyler,5 stars: Excellent,User friendly dashboard and easy to use,"The dashboard is user friendly on both mobile (app) and desktop. Easy to pick up and start using from day 1 with minimal training. Also super convenient to upload your own spreadsheets, color code, etc. From an organization and communication standpoint, I highly recommend!",1 review,False,<reviewer.Reviewer object at 0x7f01db573610>
,customer,5 stars: Excellent,Really easy to use,Really easy to use. Great to have all information in one place for a whole team to work from.,2 reviews,False,<reviewer.Reviewer object at 0x7f01db573510>
,Janice Haines,5 stars: Excellent,Useful tool for any project you have,Really useful tool overall and it's great that you can customize your projects into whichever steps you choose. I also like that you can edit times whenever needed in case there is ever an error or you forget to start the timer on a certain step. Would recommend!,1 review,False,<reviewer.Reviewer object at 0x7f01db5735d0>
,Maximus,5 stars: Excellent,Great for team work !,"I love Monday. I've been using Trello, click up or other solutions.Monday seems to be best at the moment for me and my team.",1 review,False,<reviewer.Reviewer object at 0x7f01db573310>
,Mark Oakes,5 stars: Excellent,Really useful tool,"Really good tool to organise projects and upcoming work.Upload files and await approval if needed, can be used anywhere.We use it primarily for marketing but it can be used for projects across the board.",1 review,False,<reviewer.Reviewer object at 0x7f01db573610>
,STH,5 stars: Excellent,I've run my operations and sales team…,I've run my operations and sales team out of Monday for over six months. It was so easy to get them using it and so useful in demonstrating the value of our team.,1 review,False,<reviewer.Reviewer object at 0x7f01db573490>
